feature,go_term,held_auc,raw_best,rand_best,margin,coherence,reasoning_caption
21938,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
21994,chemical homeostasis,0.79,0.547,0.793,-0.003,0.1,
22241,chemical homeostasis,0.79,0.547,0.793,-0.003,0.1,
22255,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
23377,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
23717,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
24428,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
24611,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
24715,chemical homeostasis,0.79,0.547,0.793,-0.003,0.1,
26403,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
27392,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
28018,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
28222,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
28946,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
29438,chemical homeostasis,0.79,0.547,0.793,-0.003,0.1,
30008,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
30521,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
30547,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
30886,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
31008,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
31168,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
31612,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
32532,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
32631,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
33812,chemical homeostasis,0.79,0.547,0.793,-0.003,0.1,
34262,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
34705,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
34711,chemical homeostasis,0.79,0.547,0.793,-0.003,0.0,
34783,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
35109,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
35190,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
35409,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
35428,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
35480,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
36193,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
36777,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
37056,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
37228,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
37564,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
37920,chemical homeostasis,0.79,0.547,0.793,-0.003,0.0,
38842,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
38944,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
39016,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
39236,kinase activity,0.79,0.558,0.586,0.204,0.1,
39475,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
39480,chemical homeostasis,0.79,0.547,0.793,-0.003,0.05,
5818,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
9342,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
10236,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
17688,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
19188,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
24090,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
24649,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
29878,chemical homeostasis,0.789,0.547,0.793,-0.004,0.0,
33261,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
33996,chemical homeostasis,0.789,0.547,0.793,-0.004,0.1,
36856,chemical homeostasis,0.789,0.547,0.793,-0.004,0.05,
37840,external encapsulating structure,0.789,0.667,0.648,0.121,0.0,
13850,chemical homeostasis,0.788,0.547,0.793,-0.005,0.0,
22751,chemical homeostasis,0.788,0.547,0.793,-0.005,0.0,
26052,chemical homeostasis,0.788,0.547,0.793,-0.005,0.1,
161,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
165,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
261,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
323,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
729,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
805,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
850,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
938,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
1013,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
1139,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
1448,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
1779,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
2119,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,metabolism · lipid · channel · endoplasmic reticulum · electron · redox
2991,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
4468,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
4665,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
5263,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
5321,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
5666,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
5851,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6111,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6126,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
6132,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6683,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6745,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6801,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6868,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
6972,chemical homeostasis,0.787,0.547,0.793,-0.005,0.15,
7280,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
7342,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
7879,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
8125,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
8330,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
8486,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
8691,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
8849,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
9084,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
10017,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
10689,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
11397,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
11830,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
11985,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12425,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
12451,oxidoreductase activity,0.787,0.839,0.852,-0.065,0.15,metabolism · transferase · redox · mitochondrion · proton · oxidase
12607,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12658,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12762,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12794,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12921,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12934,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
12964,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
13139,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
13192,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
13792,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
13799,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
13869,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
14618,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
14645,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
14763,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
15379,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
15692,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
15944,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
16435,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
16839,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
17823,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
18235,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
18270,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
18836,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
19154,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
19593,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
19818,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
20071,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
20555,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
20689,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
20708,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
21013,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
21070,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
21256,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
21394,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
21489,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
22460,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
22522,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
22850,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
22902,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
23320,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
23873,kinase activity,0.787,0.558,0.586,0.201,0.15,
23946,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
24294,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
24824,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
25098,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
25411,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
25456,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
26153,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
26733,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
27643,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
27675,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
27996,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
28058,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
28321,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
28469,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
28518,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
28538,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
28985,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
29542,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
30115,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
30223,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
30494,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
30564,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
30760,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
30842,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
31334,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
31494,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
31636,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
31728,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
31764,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
32738,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
32809,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
33550,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
33584,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
33622,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
33633,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
33682,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
33688,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
33708,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
33974,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
33989,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
34212,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
34518,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
34755,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
35019,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
35256,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
35381,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
35942,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
36449,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
36586,"transferase activity, transferring phosphorus-containing groups",0.787,0.591,0.586,0.196,0.3,
37032,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
37289,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
37449,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
37497,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
37658,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
37669,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
37756,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
38251,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
38411,chemical homeostasis,0.787,0.547,0.793,-0.005,0.0,
38554,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
38649,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
38961,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
39385,chemical homeostasis,0.787,0.547,0.793,-0.005,0.1,
39457,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
39464,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
39904,chemical homeostasis,0.787,0.547,0.793,-0.005,0.05,
530,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
907,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1265,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1336,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1391,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1393,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1497,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1510,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1562,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
1938,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
1976,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
2148,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
2224,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
2624,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
2721,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
3119,chemical homeostasis,0.786,0.547,0.793,-0.007,0.05,
4180,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
4347,chemical homeostasis,0.786,0.547,0.793,-0.006,0.0,
4575,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
5837,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
5838,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
6040,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
6082,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
6097,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
6180,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,cytoskeleton · redox · tubulin
7040,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
7230,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
8331,chemical homeostasis,0.786,0.547,0.793,-0.006,0.0,
8788,chemical homeostasis,0.786,0.547,0.793,-0.006,0.15,
9291,chemical homeostasis,0.786,0.547,0.793,-0.007,0.05,
9576,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
10550,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
10830,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
12184,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
12291,oxidoreductase activity,0.786,0.839,0.852,-0.066,0.15,transport · lipid · channel · metabolism · electron · endoplasmic reticulum
12385,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
14297,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
14536,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
15289,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
16117,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
17435,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
17966,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
17996,chemical homeostasis,0.786,0.547,0.793,-0.007,0.05,
18134,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
19816,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
20574,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
21124,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
21724,chemical homeostasis,0.786,0.547,0.793,-0.007,0.0,
21823,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
21979,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
22709,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
22874,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
23428,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
24185,chemical homeostasis,0.786,0.547,0.793,-0.007,0.05,
25641,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
28725,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
29605,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
30373,chemical homeostasis,0.786,0.547,0.793,-0.006,0.0,
30562,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
30664,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
31063,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
31426,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
31720,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
32142,chemical homeostasis,0.786,0.547,0.793,-0.006,0.05,
34133,chemical homeostasis,0.786,0.547,0.793,-0.006,0.0,
35501,chemical homeostasis,0.786,0.547,0.793,-0.006,0.1,
37383,chemical homeostasis,0.786,0.547,0.793,-0.007,0.1,
39272,chemical homeostasis,0.786,0.547,0.793,-0.006,0.0,
40048,chemical homeostasis,0.786,0.547,0.793,-0.007,0.05,
1679,oxidoreductase activity,0.785,0.839,0.852,-0.067,0.2,transferase · redox
34766,chemical homeostasis,0.785,0.547,0.793,-0.008,0.05,
40533,oxidoreductase activity,0.785,0.839,0.852,-0.067,0.1,
9120,chemical homeostasis,0.784,0.547,0.793,-0.009,0.1,
20305,chemical homeostasis,0.784,0.547,0.793,-0.009,0.0,
21012,cilium,0.784,0.701,0.812,-0.028,0.15,
22375,kinase activity,0.784,0.558,0.586,0.199,0.0,channel · metabolism · redox · ribosom
28526,kinase activity,0.784,0.558,0.586,0.198,0.4,
31566,chemical homeostasis,0.784,0.547,0.793,-0.009,0.0,
216,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
443,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
791,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
1133,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
2309,chemical homeostasis,0.783,0.547,0.793,-0.01,0.15,
3904,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
4043,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
4846,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
5386,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
6094,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
6553,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
7246,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
7586,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
7690,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
7835,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
8072,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
9536,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
9623,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
9704,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
10892,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
11693,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
12241,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
12359,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
12979,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
13012,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
14322,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
15048,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
15110,chemical homeostasis,0.783,0.547,0.793,-0.01,0.0,nucleus · transcription · nuclear · chromat · actin · DNA-binding
15323,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
15979,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
16022,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
16869,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
17499,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
18129,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
19407,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
19462,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
19583,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
19604,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
20314,chemical homeostasis,0.783,0.547,0.793,-0.01,0.0,
20873,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
20920,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
21134,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
21139,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
21289,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
21377,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
21539,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
21680,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
22258,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
22452,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
22754,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
22829,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
22995,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
23400,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
24030,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
24394,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
24545,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
25638,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
25704,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
26378,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
26839,chemical homeostasis,0.783,0.547,0.793,-0.01,0.0,
26881,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
27332,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
28475,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
29183,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
29247,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
29643,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
32506,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
34725,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
35529,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
35581,chemical homeostasis,0.783,0.547,0.793,-0.01,0.0,
35738,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
36065,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
36347,chemical homeostasis,0.783,0.547,0.793,-0.01,0.1,
36466,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
36671,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
36796,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
37196,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
37676,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
37862,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
38729,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
39907,chemical homeostasis,0.783,0.547,0.793,-0.01,0.05,
39945,external encapsulating structure,0.783,0.667,0.648,0.116,0.2,receptor · extracellular · secret · matrix · protease
4007,ribonucleoprotein complex,0.782,0.755,0.845,-0.063,0.05,metabolism · transferase · redox
2323,kinase activity,0.781,0.558,0.586,0.195,0.3,kinase · phosphatase
17239,oxidoreductase activity,0.781,0.839,0.852,-0.07,0.15,metabolism · redox · proton · reductase
19974,transmembrane transporter activity,0.781,0.635,0.812,-0.032,0.2,
2458,chemical homeostasis,0.779,0.547,0.793,-0.014,0.0,
6563,transmembrane transporter activity,0.778,0.635,0.812,-0.034,0.2,metabolism · transferase
12072,chemical homeostasis,0.778,0.547,0.793,-0.015,0.0,
14987,chemical homeostasis,0.778,0.547,0.793,-0.015,0.0,
12556,transmembrane transporter activity,0.777,0.635,0.812,-0.035,0.0,
623,chemical homeostasis,0.776,0.547,0.793,-0.017,0.05,
9843,ribonucleoprotein complex,0.776,0.755,0.845,-0.069,0.0,nuclear · nucleus · transcription · chromat · polymerase
39744,chemical homeostasis,0.776,0.547,0.793,-0.017,0.0,
10299,cytoskeleton,0.775,0.649,0.694,0.081,0.1,
22284,chemical homeostasis,0.775,0.547,0.793,-0.018,0.05,
23588,chemical homeostasis,0.775,0.547,0.793,-0.018,0.0,
2599,kinase activity,0.774,0.558,0.586,0.188,0.4,kinase · phosphatase
9685,kinase activity,0.774,0.558,0.586,0.188,0.4,kinase · phosphatase
19282,chemical homeostasis,0.773,0.547,0.793,-0.02,0.0,
39837,kinase activity,0.773,0.558,0.586,0.187,0.4,
40635,kinase activity,0.773,0.558,0.586,0.187,0.4,kinase · phosphatase
4541,chemical homeostasis,0.772,0.547,0.793,-0.021,0.05,
9983,chemical homeostasis,0.772,0.547,0.793,-0.021,0.0,
10767,chemical homeostasis,0.772,0.547,0.793,-0.021,0.05,
13432,chemical homeostasis,0.772,0.547,0.793,-0.021,0.0,
35824,oxidoreductase activity,0.772,0.839,0.852,-0.08,0.0,actin · cytoskeleton · develop · neuron · vesicl · cortex
185,chemical homeostasis,0.771,0.547,0.793,-0.022,0.05,
4935,chemical homeostasis,0.771,0.547,0.793,-0.022,0.05,
11994,chemical homeostasis,0.771,0.547,0.793,-0.022,0.05,
24930,chemical homeostasis,0.771,0.547,0.793,-0.022,0.1,
27283,kinase activity,0.771,0.558,0.586,0.185,0.0,
36228,cilium,0.771,0.701,0.812,-0.041,0.15,
